condition,county,cylinders,fuel,drive,Suma de id,manufacturer,model,Suma de odometer,Suma de price,size,title_status,transmission,type,VIN,Suma de year
good,United states,8 cylinders,gas,4wd,7316309422,gmc,yukon slt,192000,5500,full-size,clean,automatic,SUV,1GKEK13T92R261500,2002
good,United states,8 cylinders,gas,4wd,7315275286,gmc,yukon slt 4x4,133000,3500,full-size,clean,automatic,SUV,1GKEK13R0XJ765914,1999
good,United states,8 cylinders,gas,4wd,7303181169,gmc,yukon xl,197484,12288,full-size,clean,automatic,SUV,1GKFK36319R190329,2009
good,United states,8 cylinders,gas,4wd,7311088960,gmc,yukon xl,145336,22988,full-size,clean,automatic,SUV,1GKS2FKC7GR127738,2016
good,United states,8 cylinders,gas,4wd,7315287005,gmc,yukon xl,150433,29995,full-size,clean,automatic,SUV,1GKS2GKC6HR119864,2017
good,United states,8 cylinders,gas,4wd,7313349261,gmc,yukon xl,126779,19310,full-size,clean,automatic,SUV,1GKS2KE70DR163306,2013
good,United states,8 cylinders,gas,4wd,7313349326,gmc,yukon xl,158555,15634,full-size,clean,automatic,SUV,1GKUKKE31AR289367,2010
good,United states,8 cylinders,gas,4wd,7304774658,gmc,yukon xl,5704,85867,full-size,clean,other,SUV,1GKS2JKL9MR161016,2021
good,United states,8 cylinders,gas,4wd,14631030099,gmc,yukon xl denali,390782,19950,full-size,clean,automatic,SUV,1GKFK66807J341248,4014
good,United states,8 cylinders,gas,4wd,21938773732,gmc,yukon xl denali,310875,37764,full-size,clean,automatic,SUV,1GKFK66U24J164551,6012
good,United states,8 cylinders,gas,4wd,7308172372,gmc,yukon xl slt,174000,8000,full-size,clean,automatic,SUV,3GKGK26U35G262682,2005
good,United states,8 cylinders,gas,4wd,7315718797,gmc,"yukon, xl, slt",171654,4880,full-size,clean,automatic,SUV,3GKFK16ZX3G265318,2003
good,United states,8 cylinders,gas,4wd,7302792181,infiniti,fx45,140000,6490,mid-size,clean,automatic,SUV,JNRBS08W54X401939,2004
good,United states,8 cylinders,gas,4wd,7305841544,infiniti,qx56,114329,23980,full-size,clean,automatic,SUV,JN8AZ2NE4C9017995,2012
good,United states,8 cylinders,gas,4wd,14606658554,infiniti,qx80,127988,83990,full-size,clean,automatic,SUV,JN8AZ2NE1H9153587,4034
good,United states,8 cylinders,gas,4wd,7316145643,jeep,commander,212968,4495,compact,clean,automatic,SUV,1J8HG58N46C149801,2006
good,United states,8 cylinders,gas,4wd,7310531486,jeep,commander,146759,3500,full-size,clean,automatic,SUV,1J8HG48N06C181008,2006
good,United states,8 cylinders,gas,4wd,7316341181,jeep,commander,180000,4150,full-size,clean,automatic,SUV,1J8HG48N06C366434,2006
good,United states,8 cylinders,gas,4wd,7310496693,jeep,commander,195000,5000,full-size,clean,automatic,SUV,1J8HG48N56C313714,2006
good,United states,8 cylinders,gas,4wd,21944267619,jeep,commander,467877,19500,full-size,clean,automatic,SUV,1J8HG58236C355486,6018
good,United states,8 cylinders,gas,4wd,14615531111,jeep,commander overland 4wd,390500,10500,full-size,clean,automatic,SUV,1J8HG68207C561369,4014
good,United states,8 cylinders,gas,4wd,7313656261,jeep,gladiator,161198,2995,full-size,clean,manual,truck,2406W100776,1966
good,United states,8 cylinders,gas,4wd,7313328614,jeep,grand cherokee,102701,18995,full-size,clean,automatic,SUV,1C4RJFCT3DC536135,2013
good,United states,8 cylinders,gas,4wd,14606658565,jeep,grand cherokee,191408,49990,full-size,clean,automatic,SUV,1C4RJFJT2EC280865,4028
good,United states,8 cylinders,gas,4wd,7304167007,jeep,grand cherokee,38162,13500,full-size,clean,automatic,SUV,1J4GW48J44C215722,2004
good,United states,8 cylinders,gas,4wd,14616107310,jeep,grand cherokee,293000,13800,full-size,clean,automatic,SUV,1J4GW58N7YC412320,4000
good,United states,8 cylinders,gas,4wd,7307354469,jeep,grand cherokee,98900,6500,full-size,clean,automatic,SUV,1J4HR48NX5C515961,2005
good,United states,8 cylinders,gas,4wd,7311139907,jeep,grand cherokee,112707,12990,full-size,clean,automatic,SUV,1J4HR58N76C282502,2006
good,United states,8 cylinders,gas,4wd,7316288174,jeep,grand cherokee,135000,12000,full-size,clean,automatic,SUV,1J4RR6GT2BC606850,2011
good,United states,8 cylinders,gas,4wd,7307457371,jeep,grand cherokee,142511,4995,full-size,clean,automatic,SUV,1J8HR58PX7C642640,2007
good,United states,8 cylinders,gas,4wd,7303467423,jeep,grand cherokee,116691,7995,full-size,clean,manual,SUV,1J4HR58276C358550,2006
good,United states,8 cylinders,gas,4wd,7316910912,jeep,grand cherokee,155000,5000,mid-size,clean,automatic,SUV,1J4GW48N9YC386894,2000
good,United states,8 cylinders,gas,4wd,7316135208,jeep,grand cherokee,182879,4995,mid-size,clean,automatic,SUV,1J4GW58N21C555746,2001
good,United states,8 cylinders,gas,4wd,14618219695,jeep,grand cherokee,256000,7000,mid-size,clean,automatic,SUV,1J4HR48NX5C578719,4010
good,United states,8 cylinders,gas,4wd,7312329610,jeep,grand cherokee laredo,275000,2800,full-size,clean,automatic,SUV,1J4GW48N51C560630,2001
good,United states,8 cylinders,gas,4wd,7308194941,jeep,grand cherokee laredo,175000,1500,mid-size,clean,automatic,SUV,1J4GZ58Y4TC384681,1996
good,United states,8 cylinders,gas,4wd,7316141787,jeep,grand cherokee laredo 4x4,201557,2599,full-size,clean,automatic,SUV,1J4GW48N02C199339,2002
good,United states,8 cylinders,gas,4wd,14634052682,jeep,grand cherokee laredo 4x4,306850,13790,full-size,clean,automatic,SUV,1J4HR48N26C194161,4012
good,United states,8 cylinders,gas,4wd,7315531290,jeep,grand cherokee limited 4wd,109009,13995,mid-size,clean,automatic,SUV,1C4RJFBT7CC210953,2012
good,United states,8 cylinders,gas,4wd,7313866826,jeep,grand cherokee limited 4x4,160793,3800,full-size,clean,automatic,SUV,1J4HR58NX6C159907,2006
good,United states,8 cylinders,gas,4wd,7311341483,jeep,grand cherokee limited 5.9,177000,3900,full-size,lien,automatic,SUV,1J4GZ88Z2WC119904,1998
good,United states,8 cylinders,gas,4wd,7315474151,jeep,grand cherokee overland 4x4,145000,5995,full-size,clean,automatic,SUV,1J8GW68J32C207926,2002
good,United states,8 cylinders,gas,4wd,7316651013,jeep,renegade cj-5,111250,18750,mid-size,clean,manual,SUV,1JCCM85A1CT055267,1982
good,United states,8 cylinders,gas,4wd,7311463535,jeep,wagoneer,67000,10050,full-size,clean,automatic,truck,J0E15NN034602,1980
good,United states,8 cylinders,gas,4wd,7316472616,lexus,gx 460,49898,38499,full-size,clean,automatic,SUV,JTJBM7FX2H5176280,2017
good,United states,8 cylinders,gas,4wd,7312052315,lexus,gx 460,92960,25995,full-size,clean,automatic,SUV,JTJBM7FX7D5063029,2013
good,United states,8 cylinders,gas,4wd,7313900496,lexus,gx 460,112685,19900,full-size,clean,automatic,SUV,JTJJM7FX5A5013771,2010
good,United states,8 cylinders,gas,4wd,7315940444,lexus,gx 470,142812,15500,full-size,clean,automatic,SUV,JTJBT20X070130604,2007
good,United states,8 cylinders,gas,4wd,7314339116,lexus,gx 470,106941,14950,full-size,clean,automatic,SUV,JTJBT20X430018043,2003
good,United states,8 cylinders,gas,4wd,7311072691,lexus,gx 470,308932,5988,full-size,clean,automatic,SUV,JTJBT20X440050038,2004
good,United states,8 cylinders,gas,4wd,7310855623,lexus,gx 470,196250,15800,mid-size,clean,automatic,SUV,JTJBT20X650075377,2005
good,United states,8 cylinders,gas,4wd,7316396821,lexus,gx470,110000,11500,full-size,clean,automatic,SUV,JTJBT20X750085870,2005
good,United states,8 cylinders,gas,4wd,7316744871,lexus,gx470,259000,10000,full-size,clean,automatic,SUV,JTJBT20XX70128424,2007
good,United states,8 cylinders,gas,4wd,7314283535,lexus,gx470,253000,8500,full-size,clean,automatic,SUV,JTJBT20XXC0103683,2006
good,United states,8 cylinders,gas,4wd,7316472119,lexus,lx 570,104000,34950,full-size,clean,automatic,SUV,JTJHY7AX7B4067901,2011
good,United states,8 cylinders,gas,4wd,7311884578,lexus,lx 570,140608,34675,full-size,clean,automatic,SUV,JTJHY7AX8D4102741,2013
good,United states,8 cylinders,gas,4wd,7314913602,lexus,lx470,247900,6500,full-size,clean,automatic,SUV,JT6HT00W0Y0077162,2000
good,United states,8 cylinders,gas,4wd,7315752026,lexus,lx470 land cruiser,311000,6600,mid-size,clean,automatic,SUV,JT6HT00W2Y0092925,2000
good,United states,8 cylinders,gas,4wd,7303182817,lincoln,navigator,192108,8257,full-size,clean,automatic,SUV,5LMFU28548LJ03578,2008
good,United states,8 cylinders,gas,4wd,7316148823,lincoln,navigator,159746,6495,full-size,clean,automatic,SUV,5LMFU28R34LJ25620,2004
good,United states,8 cylinders,gas,4wd,7316467442,lincoln,navigator,151000,12900,full-size,clean,automatic,SUV,5LMJJ2J56CEL07132,2012
good,United states,8 cylinders,gas,4wd,7312989216,lincoln,navigator,121485,17350,full-size,clean,automatic,SUV,5LMJJ2J5XDEL04364,2013
good,United states,8 cylinders,gas,4wd,7313214626,lincoln,navigator,236180,999,full-size,clean,automatic,SUV,5LMPU28L5XLJ08256,1999
good,United states,8 cylinders,gas,4wd,7312973897,lincoln,navigator,120000,1500,sub-compact,clean,automatic,SUV,5LMPU28L6XLJ15068,1999
good,United states,8 cylinders,gas,4wd,7310045725,lincoln,navigator l,195860,10495,full-size,clean,automatic,SUV,5LMJJ3J52BEJ09829,2011
good,United states,8 cylinders,gas,4wd,7313162621,mercedes-benz,benz e500 4matic,177400,7000,full-size,clean,automatic,wagon,WDBUH83J16X190760,2006
good,United states,8 cylinders,gas,4wd,7313060794,mercedes-benz,benz g500,167138,38995,full-size,clean,automatic,SUV,WDCYR49E72X132059,2002
good,United states,8 cylinders,gas,4wd,7316136291,mercedes-benz,benz ml500,193619,5495,mid-size,clean,automatic,SUV,4JGAB75E02A335117,2002
good,United states,8 cylinders,gas,4wd,7316148456,mercedes-benz,benz ml550,168960,6995,mid-size,clean,automatic,SUV,4JGBB72E08A318545,2008
good,United states,8 cylinders,gas,4wd,7315109696,mercedes-benz,e500 4matic,139979,5900,mid-size,clean,automatic,wagon,WDBUH83J74X115266,2004
good,United states,8 cylinders,gas,4wd,7305039124,mercedes-benz,e500 4-matic,125000,8500,full-size,clean,automatic,sedan,WDBUF83JX5X174836,2005
good,United states,8 cylinders,gas,4wd,7309007918,mercedes-benz,e500 4matic wagon,177400,7500,full-size,clean,automatic,wagon,WDBUH83J16X190760,2006
good,United states,8 cylinders,gas,4wd,7315116893,mercedes-benz,g 500,147350,28500,full-size,clean,automatic,SUV,WDCYR49E83X140558,2003
good,United states,8 cylinders,gas,4wd,7315804092,mercedes-benz,g 500,224155,30000,mid-size,clean,automatic,SUV,WDCYR49E63X135634,2003
good,United states,8 cylinders,gas,4wd,7316602390,mercedes-benz,gl450,118700,13995,full-size,clean,automatic,SUV,4JGBF7BE2CA795880,2012
good,United states,8 cylinders,gas,4wd,7310435153,mercedes-benz,gl-class,129000,15500,full-size,clean,automatic,SUV,4JGBF7BE5AA618799,2010
good,United states,8 cylinders,gas,4wd,7312794473,mercedes-benz,gl-class,98589,16990,full-size,clean,automatic,SUV,4JGBF7BE7CA775396,2012
good,United states,8 cylinders,gas,4wd,7310152308,mercedes-benz,gl-class,80655,26375,full-size,clean,automatic,SUV,4JGDF7CE1EA305746,2014
good,United states,8 cylinders,gas,4wd,7314202125,mercedes-benz,m-class,76591,32995,full-size,clean,automatic,SUV,4JGDA7EB0CA084641,2012
good,United states,8 cylinders,gas,4wd,7314498261,mercedes-benz,ml500,129520,9150,mid-size,clean,automatic,SUV,4JGBB75EX6A015233,2006
good,United states,8 cylinders,gas,4wd,7316398269,mercedes-benz,s-class,69847,24995,compact,clean,automatic,sedan,WDDNG9EB3CA425247,2012
good,United states,8 cylinders,gas,4wd,7316303166,mercury,mountaineer,210089,2200,full-size,clean,automatic,SUV,4M2DU86P6YUJ41078,2000
good,United states,8 cylinders,gas,4wd,7314863111,mercury,mountaineer,190000,1695,mid-size,clean,automatic,SUV,4M2ZU86P11UJ14477,2001
good,United states,8 cylinders,gas,4wd,7308463913,nissan,armada,205069,5600,full-size,clean,automatic,SUV,5N1AA08B24N706933,2004
good,United states,8 cylinders,gas,4wd,7314120213,nissan,armada,139079,13675,full-size,clean,automatic,SUV,5N1AA0NC4DN610430,2013
good,United states,8 cylinders,gas,4wd,14629911817,nissan,armada,305420,15998,full-size,clean,automatic,SUV,5N1BA08C28N607788,4016
good,United states,8 cylinders,gas,4wd,7308464018,nissan,armada,229471,5800,full-size,clean,automatic,SUV,5N1BA08C87N715721,2007
good,United states,8 cylinders,gas,4wd,29265863609,nissan,armada,620000,59980,full-size,clean,automatic,SUV,5N1BA0NEXDN612205,8052
good,United states,8 cylinders,gas,4wd,7316971921,nissan,titan,129731,7995,full-size,clean,automatic,truck,1N6AA06B64N549041,2004
good,United states,8 cylinders,gas,4wd,7304007778,nissan,titan,113351,12855,full-size,clean,automatic,truck,1N6AA06F88N307019,2008
good,United states,8 cylinders,gas,4wd,7312010015,nissan,titan,196520,8800,full-size,clean,automatic,truck,1N6AA07B25N518031,2005
good,United states,8 cylinders,gas,4wd,7304248674,nissan,titan,170273,14815,full-size,clean,automatic,truck,1N6AA0ECXBN307490,2011
good,United states,8 cylinders,gas,4wd,7314120191,nissan,titan,31158,38875,full-size,clean,automatic,truck,1N6AA1E54HN543858,2017
good,United states,8 cylinders,gas,4wd,7316562529,nissan,titan,169163,11990,full-size,clean,automatic,truck,1N6BA07B55N533952,2005
good,United states,8 cylinders,gas,4wd,21917696504,nissan,titan,309495,47674,full-size,clean,automatic,truck,1N6BA07C48N359238,6024
good,United states,8 cylinders,gas,4wd,7303820010,nissan,titan,175969,11995,full-size,clean,automatic,truck,1N6BA07C58N350676,2008
good,United states,8 cylinders,gas,4wd,7307969068,nissan,titan club cag pro-4x,189995,11350,full-size,clean,automatic,truck,1N6AA0CCXCN303766,2012
good,United states,8 cylinders,gas,4wd,14623602304,nissan,titan le crew cab,460000,12000,full-size,clean,automatic,truck,1N6BA07BX6N533088,4012
good,United states,8 cylinders,gas,4wd,7315384833,nissan,titan xd,64231,38875,full-size,clean,automatic,truck,1N6BA1F48GN501685,2016
good,United states,8 cylinders,gas,4wd,14628606751,porsche,cayenne,324104,15990,full-size,clean,automatic,SUV,WP1AC29P35LA90305,4010
good,United states,8 cylinders,gas,4wd,7314237192,porsche,cayenne,91053,30495,full-size,clean,automatic,SUV,WP1AD2A27DLA71431,2013
good,United states,8 cylinders,gas,4wd,7316592240,porsche,cayenne,86000,10500,mid-size,clean,automatic,SUV,WP1AB29P25LA60831,2005
good,United states,8 cylinders,gas,4wd,7303131678,porsche,cayenne gts,130000,11000,full-size,salvage,automatic,SUV,WP1AD2AP6ALA62081,2010
good,United states,8 cylinders,gas,4wd,7315971179,porsche,cayenne turbo s,113385,15450,mid-size,clean,automatic,SUV,WP1AC29PX6LA91985,2006
good,United states,8 cylinders,gas,4wd,7304680386,ram,1500,177250,13500,full-size,clean,automatic,pickup,1C6RD7FT8CS134499,2012
good,United states,8 cylinders,gas,4wd,7307174153,ram,1500,165000,16000,full-size,clean,automatic,pickup,1C6RD7GT2CS249484,2012
good,United states,8 cylinders,gas,4wd,7313582529,ram,1500,180000,12000,full-size,clean,automatic,pickup,1D3HU18DX5J540422,2005
good,United states,8 cylinders,gas,4wd,7308337163,ram,1500,196600,8495,full-size,clean,automatic,pickup,1D7HU18228J238320,2008
good,United states,8 cylinders,gas,4wd,7314154853,ram,1500,160000,6200,full-size,clean,automatic,pickup,1D7HU182X7J549041,2007
good,United states,8 cylinders,gas,4wd,7314438052,ram,1500,235701,1700,full-size,clean,automatic,pickup,IB7HFI6Y5RS534794,1994
good,United states,8 cylinders,gas,4wd,7305815897,ram,1500,119126,11995,full-size,clean,automatic,truck,1B7HF13Z3YJ139630,2000
good,United states,8 cylinders,gas,4wd,7302751678,ram,1500,135478,16998,full-size,clean,automatic,truck,1C6RD7GP4CS224606,2012
good,United states,8 cylinders,gas,4wd,7303948028,ram,1500,186974,13900,full-size,clean,automatic,truck,1C6RD7GT2CS290830,2012
good,United states,8 cylinders,gas,4wd,14633781001,ram,1500,285566,28990,full-size,clean,automatic,truck,1C6RD7KT3CS244124,4024
good,United states,8 cylinders,gas,4wd,7310639685,ram,1500,123864,19900,full-size,clean,automatic,truck,1C6RD7KT4CS261496,2012
good,United states,8 cylinders,gas,4wd,7314821157,ram,1500,129500,16500,full-size,clean,automatic,truck,1C6RR7FT2ES323654,2014
good,United states,8 cylinders,gas,4wd,7303815284,ram,1500,101643,22950,full-size,clean,automatic,truck,1C6RR7FT6GS400710,2016
good,United states,8 cylinders,gas,4wd,29226491869,ram,1500,363164,83996,full-size,clean,automatic,truck,1C6RR7FT8ES227124,8056
good,United states,8 cylinders,gas,4wd,7313451557,ram,1500,142206,17888,full-size,clean,automatic,truck,1C6RR7FT8FS736566,2015
good,United states,8 cylinders,gas,4wd,7304888869,ram,1500,153943,17900,full-size,clean,automatic,truck,1C6RR7GT0DS689917,2013
good,United states,8 cylinders,gas,4wd,7303298336,ram,1500,163651,16900,full-size,clean,automatic,truck,1C6RR7GT2DS676599,2013
good,United states,8 cylinders,gas,4wd,7312102996,ram,1500,98617,29955,full-size,clean,automatic,truck,1C6RR7GT3JS318844,2018
good,United states,8 cylinders,gas,4wd,7311344421,ram,1500,122909,25950,full-size,clean,automatic,truck,1C6RR7GT8GS341853,2016
good,United states,8 cylinders,gas,4wd,7313646176,ram,1500,185337,18875,full-size,clean,automatic,truck,1C6RR7KT3ES407861,2014
good,United states,8 cylinders,gas,4wd,7314414133,ram,1500,28493,39995,full-size,clean,automatic,truck,1C6RR7LT1JS238657,2018
good,United states,8 cylinders,gas,4wd,7313558662,ram,1500,118421,20980,full-size,clean,automatic,truck,1C6RR7LT2DS648050,2013
good,United states,8 cylinders,gas,4wd,14625946897,ram,1500,188368,63990,full-size,clean,automatic,truck,1C6RR7LT4GS205922,4032
good,United states,8 cylinders,gas,4wd,7311484502,ram,1500,46329,36675,full-size,clean,automatic,truck,1C6RR7LT4JS109425,2018
good,United states,8 cylinders,gas,4wd,21906168639,ram,1500,475113,77970,full-size,clean,automatic,truck,1C6RR7LT7DS627680,6039
good,United states,8 cylinders,gas,4wd,14613357611,ram,1500,264790,37800,full-size,clean,automatic,truck,1C6RR7LT8ES403206,4028
good,United states,8 cylinders,gas,4wd,7316481802,ram,1500,144583,23999,full-size,clean,automatic,truck,1C6RR7LT9ES386125,2014
good,United states,8 cylinders,gas,4wd,7314657757,ram,1500,165774,17900,full-size,clean,automatic,truck,1C6RR7MT2DS705944,2013
good,United states,8 cylinders,gas,4wd,7303333207,ram,1500,144829,20995,full-size,clean,automatic,truck,1C6RR7NT5DS580503,2013
good,United states,8 cylinders,gas,4wd,14633782221,ram,1500,329836,35990,full-size,clean,automatic,truck,1C6RR7STXES378892,4028
good,United states,8 cylinders,gas,4wd,7311344725,ram,1500,123057,24950,full-size,clean,automatic,truck,1C6RR7TT2ES260284,2014
good,United states,8 cylinders,gas,4wd,7313820946,ram,1500,56650,34593,full-size,clean,automatic,truck,1C6RR7UT6FS786868,2015
good,United states,8 cylinders,gas,4wd,7307695692,ram,1500,135005,29995,full-size,clean,automatic,truck,1C6RR7YT1GS413040,2016
good,United states,8 cylinders,gas,4wd,14605185957,ram,1500,250532,51998,full-size,clean,automatic,truck,1C6RR7YT8GS254713,4032
good,United states,8 cylinders,gas,4wd,7314437272,ram,1500,30694,40995,full-size,clean,automatic,truck,1C6SRFFT9KN585290,2019
good,United states,8 cylinders,gas,4wd,7314571055,ram,1500,145789,13500,full-size,clean,automatic,truck,1D3HV13T49J532110,2009
good,United states,8 cylinders,gas,4wd,7307693747,ram,1500,131400,11295,full-size,clean,automatic,truck,1D3HV18P29S784900,2009
good,United states,8 cylinders,gas,4wd,29244062297,ram,1500,487744,59980,full-size,clean,automatic,truck,1D3HV18T99S820126,8036
good,United states,8 cylinders,gas,4wd,7311318672,ram,1500,140000,9500,full-size,clean,automatic,truck,1D7HU18217J586818,2007
good,United states,8 cylinders,gas,4wd,14625947343,ram,1500,205958,31990,full-size,clean,automatic,truck,1D7HU18237S260738,4014
good,United states,8 cylinders,gas,4wd,7303948064,ram,1500,97242,15900,full-size,clean,automatic,truck,1D7HU18247S192370,2007
good,United states,8 cylinders,gas,4wd,7316475087,ram,1500,216615,7995,full-size,clean,automatic,truck,1D7HU18258S573565,2008
good,United states,8 cylinders,gas,4wd,14605184823,ram,1500,291372,19998,full-size,clean,automatic,truck,1D7HU18287J619930,4014
good,United states,8 cylinders,gas,4wd,7308462775,ram,1500,160091,8600,full-size,clean,automatic,truck,1D7HU182X7S134277,2007
good,United states,8 cylinders,gas,4wd,7314463743,ram,1500,138222,8995,full-size,clean,automatic,truck,1D7HU18D75S247120,2005
good,United states,8 cylinders,gas,4wd,58511446881,ram,1500,1870968,55920,full-size,clean,automatic,truck,1D7HU18N08S584984,16064
good,United states,8 cylinders,gas,4wd,7315438245,ram,1500,155508,8499,full-size,clean,automatic,truck,1D7HU18N35S285291,2005
good,United states,8 cylinders,gas,4wd,7311142567,ram,1500,123826,18995,full-size,clean,automatic,truck,1D7RV1CT0BS589892,2011
good,United states,8 cylinders,gas,4wd,7313977660,ram,1500,82465,19990,full-size,clean,automatic,truck,1D7RV1CT5AS117816,2010
good,United states,8 cylinders,gas,4wd,7307687616,ram,1500,171800,12900,full-size,clean,automatic,truck,1D7RV1GP1BS552010,2011
good,United states,8 cylinders,gas,4wd,14613745290,ram,1500,218416,37710,full-size,clean,automatic,truck,1D7RV1GT0AS142228,4020
good,United states,8 cylinders,gas,4wd,7315107444,ram,1500,101765,25980,full-size,clean,automatic,truck,1D7RV1GT6BS588725,2011
good,United states,8 cylinders,gas,4wd,7309352697,ram,1500,113411,17999,full-size,clean,automatic,truck,1D7RV1GT8BS643028,2011
good,United states,8 cylinders,gas,4wd,14633781181,ram,1500,270534,25990,full-size,clean,automatic,truck,1D7RV1GTXAS235578,4020
good,United states,8 cylinders,gas,4wd,7316475069,ram,1500,285356,3900,full-size,clean,automatic,truck,3B7HF13Y5VG787779,1997
good,United states,8 cylinders,gas,4wd,7308463858,ram,1500,174023,5600,full-size,clean,automatic,truck,3B7HF13Z61G758763,2001
good,United states,8 cylinders,gas,4wd,7303487664,ram,1500,88526,16995,full-size,clean,automatic,truck,3C6JD7AT3CG136754,2012
good,United states,8 cylinders,gas,4wd,14621288953,ram,1500,210412,63980,full-size,clean,automatic,truck,3C6RR7KTXGG163846,4032
good,United states,8 cylinders,gas,4wd,7315617331,ram,1500,74500,28000,full-size,lien,automatic,pickup,1C6RR7GT2FS723584,2015
good,United states,8 cylinders,gas,4wd,7302884307,ram,1500,154732,15000,full-size,lien,automatic,truck,1C6RR7FT1ES123980,2014
good,United states,8 cylinders,gas,4wd,7314630050,ram,1500,119932,19995,full-size,rebuilt,automatic,truck,1C6RR7LT1ES312214,2014
good,United states,8 cylinders,gas,4wd,7311142374,ram,1500,155130,21995,full-size,rebuilt,automatic,truck,1C6RR7NT8FS777054,2015
good,United states,8 cylinders,gas,4wd,7307696999,ram,1500,133042,14995,full-size,rebuilt,automatic,truck,1D3HV13TX9S765032,2009
good,United states,8 cylinders,gas,4wd,21947024903,ram,1500,417000,41700,full-size,rebuilt,automatic,truck,1D7RV1CT3AS214934,6030
good,United states,8 cylinders,gas,4wd,7314267234,ram,1500 classic,64440,29795,full-size,clean,automatic,truck,1C6RR7FT0KS533830,2019
good,United states,8 cylinders,gas,4wd,95119071869,ram,1500 classic,60554,440700,full-size,clean,automatic,truck,1C6RR7TT3LS120418,26260
good,United states,8 cylinders,gas,4wd,7315999323,ram,1500 crew cab,72000,40995,full-size,clean,automatic,truck,1C6RR7PT5HS808843,2017
good,United states,8 cylinders,gas,4wd,7315946633,ram,1500 outdoorsman 4x4,122193,10500,full-size,clean,automatic,pickup,1C6RR7LT4DS546751,2013
good,United states,8 cylinders,gas,4wd,7316903890,ram,1500 quad cab,70500,24000,full-size,clean,automatic,truck,1C6RR7GT9ES419098,2014
good,United states,8 cylinders,gas,4wd,7311059038,ram,1500 slt,172421,5999,full-size,clean,automatic,pickup,1D7HU18DX4S679389,2004
good,United states,8 cylinders,gas,4wd,21931226156,ram,1500 slt,390447,59997,full-size,clean,automatic,truck,1C6RR7GT5ES365377,6042
good,United states,8 cylinders,gas,4wd,14621361684,ram,1500 slt,132732,59998,full-size,clean,automatic,truck,3C6RR7LT3FG711814,4030
good,United states,8 cylinders,gas,4wd,7316205486,ram,1500 slt 4x4,222000,5900,full-size,clean,automatic,truck,1D7HU16N22J149061,2002
good,United states,8 cylinders,gas,4wd,7316475486,ram,1500 slt 4x4,138171,10500,full-size,clean,automatic,truck,1D7HU18237S101010,2007
good,United states,8 cylinders,gas,4wd,7315152699,ram,1500 sport,167000,1000,full-size,clean,automatic,truck,1B7HF13YX1J533381,2000
good,United states,8 cylinders,gas,4wd,7311325518,ram,1500 sport,158574,17000,full-size,clean,automatic,truck,1C6RD7HT2CS187762,2012
good,United states,8 cylinders,gas,4wd,7315133186,ram,1500 st 4x4,124735,4495,full-size,clean,automatic,pickup,1D7HU18D13J565981,2003
good,United states,8 cylinders,gas,4wd,14607739097,ram,2500,300500,16990,full-size,clean,automatic,pickup,307KS26T79G537429,4018
good,United states,8 cylinders,gas,4wd,7316233658,ram,2500,115501,24900,full-size,clean,automatic,pickup,3C6TR5DT2GG150533,2016
good,United states,8 cylinders,gas,4wd,7304535568,ram,2500,119900,27195,full-size,clean,automatic,pickup,3C6TR5HT2HG695353,2017
good,United states,8 cylinders,gas,4wd,7313652991,ram,2500,171500,17500,full-size,clean,automatic,pickup,3C6TR5HT9DG600281,2013
good,United states,8 cylinders,gas,4wd,7308024625,ram,2500,130292,19900,full-size,clean,automatic,truck,3C6TD5CT4CG289315,2012
good,United states,8 cylinders,gas,4wd,7307880102,ram,2500,174450,17500,full-size,clean,automatic,truck,3C6TR5HT4DG551524,2013
good,United states,8 cylinders,gas,4wd,7311486730,ram,2500,53846,30989,full-size,clean,automatic,truck,3C6UR5CJ0FG658972,2015
good,United states,8 cylinders,gas,4wd,7311699918,ram,2500,113267,31475,full-size,clean,automatic,truck,3C6UR5CJ1HG501924,2017
good,United states,8 cylinders,gas,4wd,7313934403,ram,2500,104116,29990,full-size,clean,automatic,truck,3C6UR5CJ4JG257370,2018
good,United states,8 cylinders,gas,4wd,14613746203,ram,2500,153128,61596,full-size,clean,automatic,truck,3C6UR5CJ8GG351275,4032
good,United states,8 cylinders,gas,4wd,146138459677,ram,2500,2714800,699800,full-size,clean,automatic,truck,3C6UR5DJ4HG624065,40340
good,United states,8 cylinders,gas,4wd,7316552694,ram,2500,67558,37990,full-size,clean,automatic,truck,3C6UR5DJ6EG272103,2014
good,United states,8 cylinders,gas,4wd,7314532309,ram,2500,83600,39995,full-size,clean,automatic,truck,3C6UR5DJ8EG299111,2014
good,United states,8 cylinders,gas,4wd,14629552748,ram,2500,254654,79998,full-size,clean,automatic,truck,3C6UR5NJ1EG143331,4028
good,United states,8 cylinders,gas,4wd,21941578232,ram,2500,339825,28500,full-size,clean,automatic,truck,3D7KS28D15G813247,6015
good,United states,8 cylinders,gas,4wd,14627067283,ram,2500,299628,25790,full-size,clean,automatic,truck,3D7KU28D04G279750,4008
good,United states,8 cylinders,gas,4wd,29264769696,ram,2500,494200,67980,full-size,clean,automatic,truck,3D7LT2ET3BG532916,8044
good,United states,8 cylinders,gas,4wd,197408681923,ram,2500,3289950,566730,full-size,clean,automatic,truck,3D7LT2ET8AG132512,54270
good,United states,8 cylinders,gas,4wd,7314568032,ram,2500,169057,19995,full-size,clean,automatic,truck,3D7TT2CT0BG525506,2011
